recent-10
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1812_06_01_3614.huff 	 29518 	 17228 	 2851
1812_06_19_3615.huff 	 2950 	 1674 	 289
1812_07_09_3616.huff 	 3210 	 1808 	 311
1812_11_04_3619.huff 	 33360 	 19251 	 3251
1813_03_04_3620.huff 	 12421 	 7055 	 1211
1813_05_25_3621.huff 	 21625 	 12168 	 2111
1813_07_23_3622.huff 	 8099 	 4624 	 799
1813_12_07_3623.huff 	 33348 	 19136 	 3262
1814_09_01_3624.huff 	 7213 	 4141 	 696
1814_09_20_3625.huff 	 22018 	 12363 	 2115
1815_01_30_3626.huff 	 12856 	 7358 	 1281
1815_02_18_3627.huff 	 8448 	 4958 	 829
1815_12_05_3628.huff 	 32619 	 19107 	 3186
1816_12_03_3629.huff 	 34143 	 19976 	 3370
1817_03_03_3630.huff 	 8190 	 4856 	 815
1817_03_04_3483.huff 	 34239 	 19556 	 3379
1817_12_02_3594.huff 	 44907 	 25759 	 4447
1818_11_16_3596.huff 	 44511 	 25970 	 4378
1819_12_07_3597.huff 	 47235 	 27356 	 4711
1820_11_14_3598.huff 	 35298 	 20068 	 3464
1821_03_05_3601.huff 	 45571 	 25884 	 4482
1821_07_04_3484.huff 	 4652 	 2603 	 447
1821_12_03_3602.huff 	 58709 	 33708 	 5858
1822_12_03_3603.huff 	 48118 	 27660 	 4765
1823_12_02_3604.huff 	 64575 	 37578 	 6423
1824_12_07_3606.huff 	 84037 	 48968 	 8444
1825_03_04_3513.huff 	 29460 	 17489 	 2917
1825_12_06_3514.huff 	 90638 	 53039 	 9088
1826_12_05_3515.huff 	 78218 	 45626 	 7848
1827_12_04_3516.huff 	 71194 	 41545 	 7058
1828_12_02_3517.huff 	 74207 	 43365 	 7391
1829_03_04_3485.huff 	 11521 	 6722 	 1128
1829_05_11_3631.huff 	 4087 	 2348 	 402
1829_12_08_3632.huff 	 105985 	 61903 	 10568
1830_10_05_3633.huff 	 8488 	 4812 	 846
1830_12_06_3634.huff 	 147176 	 88827 	 15043
1831_12_06_3635.huff 	 72748 	 42221 	 7211
1832_07_10_3636.huff 	 79740 	 46421 	 8138
1832_12_04_3637.huff 	 78961 	 46153 	 7903
1833_03_04_3639.huff 	 11914 	 6946 	 1176
1833_12_03_3640.huff 	 78858 	 46194 	 7930
1834_12_01_3641.huff 	 133365 	 79060 	 13514
1835_12_07_3642.huff 	 107233 	 63520 	 10864
1836_12_05_3643.huff 	 122170 	 72318 	 12428
1837_03_04_3486.huff 	 40024 	 23066 	 3846
1837_03_04_3644.huff 	 82375 	 47766 	 8254
1837_09_04_3724.huff 	 116203 	 69051 	 11785
1837_12_05_3589.huff 	 114504 	 67914 	 11513
1838_01_05_3725.huff 	 4040 	 2348 	 396
1838_12_03_3591.huff 	 114924 	 68824 	 11558
1839_12_02_3592.huff 	 133827 	 78957 	 13492
1840_12_05_3593.huff 	 90964 	 54157 	 9014
1841_01_02_3726.huff 	 9088 	 5047 	 882
1841_03_04_3548.huff 	 83586 	 48991 	 8465
1841_12_07_3549.huff 	 83629 	 48129 	 8295
1845_03_04_3550.huff 	 48601 	 28267 	 4814
1849_03_05_3551.huff 	 11142 	 6504 	 1091
1850_12_02_3552.huff 	 84400 	 49039 	 8373
1852_07_06_3487.huff 	 108649 	 60149 	 10878
1853_03_04_3553.huff 	 34509 	 19750 	 3342
1853_12_05_3728.huff 	 97773 	 57134 	 9677
1854_01_18_3727.huff 	 2830 	 1619 	 271
1854_10_16_3503.huff 	 313048 	 181760 	 33420
1854_12_04_3729.huff 	 104118 	 60991 	 10213
1855_12_31_3730.huff 	 115080 	 69350 	 11672
1856_12_02_3731.huff 	 104177 	 62898 	 10567
1857_03_04_3554.huff 	 28974 	 16532 	 2836
1857_12_08_3732.huff 	 137393 	 80636 	 13775
1858_06_16_3504.huff 	 32940 	 17778 	 3226
1858_12_06_3733.huff 	 163511 	 96899 	 16505
1859_12_19_3734.huff 	 126103 	 72729 	 12513
1860_02_27_3505.huff 	 61389 	 34825 	 6164
1860_12_03_3735.huff 	 140393 	 82815 	 14150
1861_02_11_3506.huff 	 1528 	 776 	 152
1861_03_04_3507.huff 	 72354 	 41212 	 7272
1861_07_04_3508.huff 	 122364 	 71328 	 12572
1861_12_03_3736.huff 	 71986 	 40806 	 7052
1862_12_01_3737.huff 	 87940 	 48876 	 8550
1863_01_01_3509.huff 	 7325 	 4146 	 711
1863_08_26_3510.huff 	 34134 	 17822 	 3396
1863_11_19_3511.huff 	 2713 	 1421 	 272
1863_12_08_3738.huff 	 64120 	 36487 	 6221
1864_12_06_3739.huff 	 62052 	 34799 	 5997
1865_03_04_3512.huff 	 7328 	 3849 	 705
1865_12_04_3555.huff 	 91865 	 53861 	 9294
1869_03_04_3556.huff 	 11544 	 6379 	 1132
1869_12_06_3740.huff 	 78576 	 45152 	 7777
1870_12_05_3741.huff 	 89864 	 51175 	 8847
1871_12_04_3742.huff 	 65478 	 38083 	 6476
1872_12_02_3743.huff 	 105998 	 60356 	 10410
1873_03_04_3557.huff 	 13579 	 7578 	 1341
1873_12_01_3744.huff 	 103082 	 59270 	 10156
1874_12_07_3745.huff 	 99170 	 57804 	 9889
1875_12_07_3746.huff 	 123777 	 71928 	 12324
1876_12_05_3747.huff 	 69399 	 40126 	 6860
1877_03_05_3558.huff 	 25141 	 14676 	 2494
1877_12_03_3748.huff 	 108650 	 63915 	 10862
1878_12_02_3749.huff 	 81828 	 47668 	 8037
1879_12_01_3750.huff 	 118233 	 69987 	 11801
1880_12_06_3751.huff 	 135675 	 80960 	 13593
1881_03_04_3559.huff 	 30250 	 17494 	 2993
1881_12_06_3560.huff 	 139619 	 80527 	 13710
1882_12_04_3752.huff 	 108756 	 61739 	 10519
1883_12_04_3753.huff 	 90780 	 51361 	 8681
1884_12_01_3754.huff 	 94273 	 54237 	 9112
1885_03_04_3571.huff 	 16933 	 9990 	 1691
1885_12_08_3755.huff 	 197070 	 119104 	 19979
1886_12_06_3756.huff 	 153531 	 91414 	 15374
1887_12_06_3757.huff 	 54793 	 31173 	 5365
1888_12_03_3758.huff 	 135889 	 80055 	 13434
1889_03_04_3561.huff 	 44905 	 25858 	 4407
1889_12_03_3765.huff 	 130550 	 76723 	 13143
1890_12_01_3766.huff 	 118165 	 68497 	 11675
1891_12_09_3767.huff 	 163091 	 95438 	 16536
1892_12_06_3768.huff 	 141711 	 80454 	 14111
1893_03_04_3572.huff 	 20891 	 12214 	 2028
1893_08_08_3759.huff 	 21733 	 12221 	 2104
1893_12_04_3760.huff 	 131131 	 75480 	 12681
1894_12_03_3762.huff 	 166578 	 96239 	 16370
1895_12_02_3763.huff 	 150195 	 88452 	 14868
1896_12_07_3764.huff 	 161747 	 93353 	 15901
1897_03_04_3562.huff 	 40301 	 23247 	 3977
1897_12_06_3769.huff 	 122586 	 71532 	 12225
1898_12_05_3770.huff 	 205040 	 121684 	 20533
1899_12_05_3771.huff 	 226294 	 137444 	 23065
1900_12_03_3772.huff 	 194359 	 116387 	 19479
1901_03_04_3563.huff 	 22717 	 13190 	 2225
1901_12_03_3773.huff 	 194185 	 113948 	 19736
1902_12_02_3774.huff 	 99390 	 56737 	 9838
1903_12_07_3775.huff 	 150349 	 88561 	 15059
1904_12_06_3776.huff 	 174399 	 102379 	 17559
1905_03_04_3564.huff 	 9941 	 5471 	 991
1905_12_05_3777.huff 	 244019 	 145178 	 25168
1906_12_03_3778.huff 	 230834 	 135848 	 23725
1907_12_03_3779.huff 	 267693 	 159425 	 27581
1908_12_09_3780.huff 	 193299 	 113651 	 19565
1909_03_04_3565.huff 	 54634 	 31728 	 5442
1909_11_17_3781.huff 	 77816 	 43497 	 7878
1909_12_07_3782.huff 	 137487 	 83523 	 13985
1910_12_06_3783.huff 	 273625 	 165510 	 28272
1911_01_26_3784.huff 	 23918 	 13874 	 2294
1911_12_05_3785.huff 	 233033 	 141324 	 23994
1912_12_03_3786.huff 	 246011 	 150971 	 25409
1913_03_04_3566.huff 	 17395 	 9371 	 1712
1913_07_04_3787.huff 	 12883 	 6716 	 1267
1913_10_25_3788.huff 	 19851 	 10553 	 1956
1913_12_02_3789.huff 	 35797 	 20203 	 3567
1914_01_20_3790.huff 	 25575 	 14764 	 2523
1914_08_20_3791.huff 	 6410 	 3517 	 632
1914_10_20_3792.huff 	 10670 	 5704 	 1078
1914_12_08_3793.huff 	 45136 	 24912 	 4548
1915_12_07_3794.huff 	 78040 	 44028 	 7772
1916_09_02_3795.huff 	 55403 	 31612 	 5537
1916_12_05_3796.huff 	 21678 	 12584 	 2127
1917_01_22_3797.huff 	 26801 	 14958 	 2685
1917_03_05_3567.huff 	 15174 	 8248 	 1531
1917_04_02_4722.huff 	 37088 	 20662 	 3679
1917_04_06_3798.huff 	 15783 	 8770 	 1541
1917_12_04_3799.huff 	 39233 	 21693 	 3935
1918_12_02_3801.huff 	 55149 	 30929 	 5495
1919_12_02_3802.huff 	 48501 	 28090 	 4773
1920_12_07_3803.huff 	 27712 	 15879 	 2744
1921_03_04_3568.huff 	 34640 	 19866 	 3346
1921_12_06_3804.huff 	 58143 	 33673 	 5652
1922_12_08_3805.huff 	 59782 	 34829 	 5786
1923_12_06_3806.huff 	 69094 	 40357 	 6746
1924_12_03_3807.huff 	 71383 	 41883 	 7019
1925_03_04_3569.huff 	 40973 	 23540 	 4057
1925_12_08_3808.huff 	 110525 	 65151 	 10958
1926_12_07_3809.huff 	 105474 	 61672 	 10407
1927_08_10_3810.huff 	 10578 	 6136 	 1044
1927_12_06_3811.huff 	 91019 	 53186 	 8880
1928_10_22_6000.huff 	 62037 	 36485 	 6211
1928_12_04_3812.huff 	 84666 	 49225 	 8168
1929_03_04_3570.huff 	 37692 	 22593 	 3766
1929_07_24_3813.huff 	 11434 	 6529 	 1100
1933_03_04_3280.huff 	 19395 	 10793 	 1901
1933_03_12_3298.huff 	 17945 	 9868 	 1797
1933_05_07_3299.huff 	 30073 	 16903 	 2971
1933_07_24_3300.huff 	 30059 	 16411 	 2971
1933_10_22_3301.huff 	 27552 	 14915 	 2720
1934_06_28_3302.huff 	 25739 	 14532 	 2531
1934_09_30_3303.huff 	 32606 	 18648 	 3163
1935_04_28_3304.huff 	 31305 	 17888 	 3096
1936_06_27_3305.huff 	 20228 	 11307 	 2015
1936_09_06_3306.huff 	 32804 	 18203 	 3207
1936_10_31_3307.huff 	 24883 	 13653 	 2468
1937_01_20_3308.huff 	 18622 	 10372 	 1825
1937_03_09_3309.huff 	 40963 	 22920 	 4066
1937_10_05_3310.huff 	 19107 	 10818 	 1864
1937_10_12_3311.huff 	 33159 	 18377 	 3271
1937_11_14_3312.huff 	 16406 	 9290 	 1634
1938_04_14_3313.huff 	 45905 	 25830 	 4599
1938_06_24_3314.huff 	 36111 	 20302 	 3533
1938_07_08_3573.huff 	 14886 	 8211 	 1446
1939_09_03_3315.huff 	 12203 	 6699 	 1241
1940_05_26_3316.huff 	 39103 	 21263 	 3871
1940_06_10_3317.huff 	 19391 	 11016 	 1970
1940_07_19_3318.huff 	 35681 	 19715 	 3544
1940_12_29_3319.huff 	 40384 	 22208 	 4041
1941_01_06_3320.huff 	 33727 	 18840 	 3330
1941_01_20_3321.huff 	 13363 	 7368 	 1362
1941_03_15_3322.huff 	 30460 	 16647 	 3031
1941_05_27_3814.huff 	 47099 	 26288 	 4620
1941_09_11_3323.huff 	 31351 	 17146 	 3065
1941_12_08_3324.huff 	 5395 	 3075 	 518
1941_12_09_3325.huff 	 30494 	 16543 	 3023
1941_12_11_3815.huff 	 1387 	 817 	 139
1942_02_23_3326.huff 	 43371 	 23646 	 4251
1942_04_28_3327.huff 	 39707 	 21408 	 3868
1942_09_07_3328.huff 	 32239 	 17350 	 3180
1942_10_12_3329.huff 	 34893 	 19085 	 3483
1943_01_07_3816.huff 	 46570 	 25610 	 4625
1943_05_02_3330.huff 	 24672 	 13529 	 2465
1943_07_28_3331.huff 	 35130 	 19271 	 3468
1943_09_08_3332.huff 	 14628 	 7822 	 1466
1943_12_01_3817.huff 	 3530 	 1986 	 351
1943_12_24_3333.huff 	 34296 	 18778 	 3397
1944_01_11_3955.huff 	 34969 	 19341 	 3469
1944_06_05_3334.huff 	 16760 	 9264 	 1665
1944_06_12_3335.huff 	 16941 	 9091 	 1650
1944_07_20_3336.huff 	 17843 	 9844 	 1777
1945_01_20_3337.huff 	 5588 	 2924 	 561
1945_02_11_3819.huff 	 20703 	 12294 	 2019
1945_03_01_3338.huff 	 60061 	 33424 	 6044
1945_04_16_3339.huff 	 19129 	 10593 	 1880
1945_05_08_3340.huff 	 7102 	 3768 	 709
1945_08_06_3820.huff 	 12129 	 6616 	 1166
1945_08_09_3821.huff 	 41117 	 23062 	 4075
1945_09_01_3341.huff 	 12547 	 6795 	 1268
1945_10_27_3342.huff 	 26321 	 14596 	 2603
1947_03_12_3343.huff 	 22602 	 13236 	 2213
1947_06_20_3344.huff 	 18229 	 10155 	 1807
1947_06_29_3345.huff 	 12408 	 7000 	 1232
1948_07_15_3346.huff 	 26829 	 14429 	 2721
1948_09_18_3347.huff 	 7699 	 3874 	 794
1948_09_18_3348.huff 	 8168 	 4234 	 817
1948_11_03_3349.huff 	 2718 	 1432 	 285
1949_01_20_3350.huff 	 22972 	 13356 	 2284
1951_04_11_3351.huff 	 24301 	 13392 	 2469
1952_03_15_3352.huff 	 19178 	 10065 	 1970
1952_03_29_3353.huff 	 37206 	 20233 	 3804
1952_09_23_4638.huff 	 47027 	 24060 	 4800
1952_10_22_3354.huff 	 12412 	 6513 	 1280
1953_01_15_3355.huff 	 37761 	 19751 	 3802
1953_01_20_3356.huff 	 25015 	 13616 	 2476
1953_04_16_3357.huff 	 29490 	 15977 	 2918
1953_12_08_3358.huff 	 31380 	 17666 	 3075
1956_08_23_3359.huff 	 44759 	 25074 	 4406
1957_01_05_3360.huff 	 35066 	 20490 	 3443
1960_07_15_3362.huff 	 26155 	 14003 	 2558
1960_09_12_3363.huff 	 16094 	 8671 	 1561
1960_09_26_5728.huff 	 105996 	 59322 	 11037
1960_10_07_5729.huff 	 110349 	 61224 	 11385
1960_10_13_5730.huff 	 106955 	 58786 	 10930
1960_10_21_5731.huff 	 106176 	 59337 	 10991
1961_01_09_3364.huff 	 9349 	 5012 	 911
1961_01_17_3361.huff 	 19196 	 10919 	 1858
1961_01_20_3365.huff 	 13985 	 7371 	 1368
1961_01_30_5945.huff 	 54862 	 30901 	 5301
1961_02_21_5946.huff 	 9580 	 5288 	 975
1961_03_01_3366.huff 	 4091 	 2297 	 412
1961_03_13_5732.huff 	 25137 	 14460 	 2479
1961_04_20_5669.huff 	 79871 	 47395 	 7751
1961_04_20_5739.huff 	 15659 	 8546 	 1531
1961_04_27_3677.huff 	 25306 	 14123 	 2453
1961_05_03_5947.huff 	 6242 	 3405 	 617
1961_05_17_5928.huff 	 30475 	 16773 	 3010
1961_05_25_3368.huff 	 60440 	 34311 	 5911
1961_06_06_5948.huff 	 64244 	 35680 	 6434
1961_06_07_5949.huff 	 13116 	 7245 	 1309
1961_07_25_5740.huff 	 41858 	 22697 	 4138
1961_09_25_5741.huff 	 46184 	 25491 	 4509
1961_10_12_5950.huff 	 19426 	 10634 	 1907
1961_11_11_5951.huff 	 10628 	 5671 	 1044
1961_11_16_3369.huff 	 21638 	 11895 	 2112
1961_12_06_5952.huff 	 66788 	 37681 	 6663
1961_12_07_5953.huff 	 41439 	 22628 	 4239
1961_12_11_5954.huff 	 4520 	 2358 	 467
1962_01_11_5742.huff 	 67923 	 38107 	 6589
1962_03_23_5765.huff 	 22997 	 12958 	 2270
1962_06_06_5766.huff 	 23842 	 13071 	 2371
1962_06_11_3370.huff 	 39832 	 22262 	 3886
1962_09_12_3371.huff 	 22746 	 11798 	 2230
1962_09_30_5743.huff 	 11520 	 6401 	 1139
1962_10_22_3372.huff 	 25340 	 14156 	 2452
1963_01_14_5762.huff 	 55909 	 30865 	 5436
1963_05_18_3373.huff 	 20485 	 11485 	 2028
1963_05_30_3380.huff 	 7053 	 3696 	 707
1963_06_05_5763.huff 	 22531 	 12605 	 2203
1963_06_10_3374.huff 	 35233 	 19184 	 3455
1963_06_11_3375.huff 	 20169 	 10902 	 1997
1963_06_26_3376.huff 	 6678 	 3506 	 676
1963_07_26_3377.huff 	 31816 	 17668 	 3130
1963_09_20_5764.huff 	 35919 	 20149 	 3564
1963_09_26_3378.huff 	 37277 	 20472 	 3755
1963_10_26_3379.huff 	 19161 	 10390 	 1881
1963_11_27_3381.huff 	 16228 	 8874 	 1646
1963_11_28_5657.huff 	 20334 	 10870 	 2058
1963_12_17_5658.huff 	 30454 	 16912 	 3094
1964_01_08_3382.huff 	 32980 	 18148 	 3230
1964_02_01_5898.huff 	 40479 	 22118 	 4003
1964_02_21_3523.huff 	 11852 	 6509 	 1182
1964_02_29_5899.huff 	 84282 	 47492 	 8586
1964_03_07_5900.huff 	 48545 	 26415 	 4754
1964_04_16_5901.huff 	 46564 	 25085 	 4624
1964_04_20_5659.huff 	 86810 	 49894 	 8778
1964_05_06_5902.huff 	 46067 	 25009 	 4540
1964_05_22_3383.huff 	 18221 	 9864 	 1821
1964_07_02_3525.huff 	 10392 	 5778 	 1035
1964_07_24_5903.huff 	 45489 	 25201 	 4549
1964_08_04_3998.huff 	 5572 	 3121 	 549
1964_08_05_5930.huff 	 10961 	 6264 	 1100
1964_08_27_5660.huff 	 44144 	 24002 	 4614
1964_10_09_3526.huff 	 44671 	 23147 	 4568
1964_10_18_5661.huff 	 38824 	 21070 	 3906
1964_10_27_3405.huff 	 48469 	 25390 	 4766
1965_01_04_4000.huff 	 43711 	 24371 	 4390
1965_01_20_4031.huff 	 14742 	 7866 	 1493
1965_02_04_5904.huff 	 44822 	 24770 	 4516
1965_03_13_5905.huff 	 38745 	 21423 	 3913
1965_03_15_3386.huff 	 36724 	 19640 	 3729
1965_03_20_5906.huff 	 48764 	 26473 	 4815
1965_03_26_5932.huff 	 8000 	 4276 	 769
1965_03_26_5933.huff 	 9482 	 5077 	 940
1965_04_07_5662.huff 	 56413 	 30725 	 5771
1965_04_27_5907.huff 	 47499 	 25644 	 4692
1965_04_28_4032.huff 	 2475 	 1480 	 247
1965_05_02_4033.huff 	 26608 	 15061 	 2671
1965_05_13_5934.huff 	 25069 	 13579 	 2480
1965_06_01_5908.huff 	 46294 	 25682 	 4607
1965_06_04_3387.huff 	 28429 	 15615 	 2833
1965_06_11_5935.huff 	 11477 	 5994 	 1135
1965_06_25_5664.huff 	 36508 	 20683 	 3684
1965_07_13_5909.huff 	 43149 	 23586 	 4298
1965_07_28_5910.huff 	 52218 	 28343 	 5262
1965_08_06_4034.huff 	 18682 	 10152 	 1869
1965_08_25_5911.huff 	 49946 	 27420 	 4955
1966_01_12_4035.huff 	 55527 	 31122 	 5579
1966_01_31_5936.huff 	 8072 	 4489 	 809
1966_02_23_5937.huff 	 39412 	 21337 	 3947
1966_03_23_5938.huff 	 16216 	 8963 	 1599
1966_06_30_5939.huff 	 38089 	 20932 	 3857
1966_07_05_5912.huff 	 49972 	 27400 	 4953
1966_07_12_4038.huff 	 25447 	 13840 	 2553
1966_07_20_5913.huff 	 41160 	 22829 	 4109
1966_10_06_5914.huff 	 39613 	 21968 	 3946
1966_10_15_5525.huff 	 8618 	 4923 	 844
1966_10_17_5915.huff 	 3219 	 1770 	 320
1966_12_31_5916.huff 	 31682 	 17175 	 3208
1967_01_10_5665.huff 	 140732 	 81162 	 14476
1967_02_02_5917.huff 	 32031 	 17381 	 3259
1967_03_09_5918.huff 	 44876 	 24123 	 4464
1967_03_15_5940.huff 	 35396 	 19810 	 3468
1967_07_24_4039.huff 	 9364 	 5292 	 905
1967_07_27_4040.huff 	 19666 	 10736 	 1918
1967_08_18_5919.huff 	 43503 	 23903 	 4382
1967_09_29_4041.huff 	 28670 	 15784 	 2830
1967_11_17_5920.huff 	 55026 	 29410 	 5599
1967_12_19_5921.huff 	 86977 	 47525 	 9073
1968_01_17_5666.huff 	 97770 	 55892 	 9962
1968_03_31_3388.huff 	 41561 	 23073 	 4142
1968_04_01_5941.huff 	 26221 	 13966 	 2616
1968_04_03_5922.huff 	 4224 	 2462 	 420
1968_04_11_4036.huff 	 6849 	 3639 	 690
1968_07_01_4037.huff 	 11574 	 6726 	 1146
1968_10_31_3389.huff 	 21193 	 11884 	 2102
1969_01_14_5667.huff 	 80498 	 45774 	 8292
1969_01_20_3587.huff 	 21180 	 11219 	 2131
1969_11_03_3873.huff 	 45643 	 25427 	 4585
1970_01_22_3889.huff 	 44624 	 24748 	 4493
1970_04_30_3890.huff 	 27503 	 15606 	 2731
1971_01_22_3874.huff 	 44607 	 25178 	 4551
1971_02_25_3875.huff 	 35786 	 20015 	 3559
1971_04_07_3876.huff 	 26074 	 14219 	 2612
1971_05_20_3877.huff 	 2849 	 1641 	 273
1972_01_20_3878.huff 	 39846 	 22498 	 4016
1972_01_25_3879.huff 	 25939 	 14341 	 2537
1972_05_08_3880.huff 	 22963 	 12715 	 2243
1972_11_06_3881.huff 	 5753 	 3152 	 597
1972_11_07_3882.huff 	 6762 	 3634 	 703
1973_01_20_3588.huff 	 17675 	 9713 	 1819
1973_01_23_3884.huff 	 12446 	 6895 	 1257
1973_04_30_3885.huff 	 27858 	 15404 	 2773
1973_08_15_3886.huff 	 36535 	 20461 	 3630
1974_01_30_3887.huff 	 50772 	 28681 	 5209
1974_02_25_3888.huff 	 52983 	 28996 	 5414
1974_04_29_3872.huff 	 48715 	 27013 	 4814
1974_08_08_3871.huff 	 17525 	 9649 	 1811
1974_08_09_3390.huff 	 8548 	 4578 	 850
1974_08_09_3891.huff 	 18153 	 8997 	 1837
1974_09_08_5598.huff 	 11105 	 5834 	 1094
1974_09_16_3522.huff 	 6191 	 3482 	 594
1974_09_18_5498.huff 	 21164 	 12184 	 2096
1974_10_08_3283.huff 	 45651 	 25104 	 4356
1975_01_15_5499.huff 	 43156 	 24233 	 4179
1975_04_10_5500.huff 	 61920 	 35761 	 6117
1975_04_23_3392.huff 	 24297 	 13481 	 2400
1975_05_27_3985.huff 	 14407 	 7662 	 1377
1975_08_01_3393.huff 	 28575 	 16596 	 2798
1975_12_07_5501.huff 	 23104 	 13305 	 2267
1976_01_19_5599.huff 	 51558 	 29053 	 5031
1976_08_19_3394.huff 	 29734 	 16184 	 2930
1976_08_19_5842.huff 	 7876 	 4067 	 788
1976_09_23_5546.huff 	 132978 	 75256 	 13833
1976_10_06_5538.huff 	 127194 	 72438 	 13124
1976_10_22_5539.huff 	 129624 	 72517 	 13282
1977_01_12_5600.huff 	 48406 	 27761 	 4762
1977_01_20_3286.huff 	 12372 	 6686 	 1229
1977_02_02_3396.huff 	 35495 	 19773 	 3527
1977_03_09_3397.huff 	 50306 	 27516 	 4974
1977_04_18_3398.huff 	 26940 	 14543 	 2676
1977_05_22_3399.huff 	 32799 	 18315 	 3236
1977_09_07_3928.huff 	 6829 	 3857 	 697
1977_11_08_3400.huff 	 25091 	 13939 	 2509
1978_01_19_5537.huff 	 46490 	 25999 	 4656
1978_09_17_3401.huff 	 7686 	 4462 	 753
1978_10_24_5547.huff 	 33703 	 18801 	 3300
1978_12_15_3935.huff 	 9128 	 5379 	 926
1979_01_23_5533.huff 	 33416 	 19215 	 3328
1979_07_15_3402.huff 	 36482 	 19722 	 3682
1979_11_13_5852.huff 	 37288 	 20439 	 3702
1980_01_04_3403.huff 	 13891 	 8245 	 1363
1980_01_23_3404.huff 	 34655 	 19778 	 3470
1980_04_25_3936.huff 	 8282 	 4726 	 817
1980_07_17_3406.huff 	 47038 	 25991 	 4699
1980_08_14_5534.huff 	 47475 	 26234 	 4789
1980_10_28_5535.huff 	 150714 	 85334 	 15526
1981_01_14_5536.huff 	 21815 	 12293 	 2189
1981_01_20_3407.huff 	 24642 	 13352 	 2453
1981_01_29_5853.huff 	 45583 	 24618 	 4573
1981_04_28_5446.huff 	 25033 	 13476 	 2461
1981_05_17_5854.huff 	 33805 	 17730 	 3313
1981_06_29_5855.huff 	 40557 	 22115 	 3974
1981_07_27_5676.huff 	 36176 	 19304 	 3555
1981_08_03_5452.huff 	 25200 	 13466 	 2521
1981_11_18_5447.huff 	 33987 	 19082 	 3293
1981_12_23_5448.huff 	 22541 	 12429 	 2203
